dt(cam)	frame	LO	AO
115.0355	0698	-0.0834	0.8854
115.2030	0699	-0.0834	0.8834
115.3712	0700	-0.0834	0.8835
115.5403	0701	-0.0832	0.8958
115.7020	0702	-0.0832	0.9002
115.8707	0703	-0.0832	0.9021
116.0661	0704	-0.0832	0.9005
116.2045	0705	-0.0832	0.8997
116.3703	0706	-0.0832	0.8972
116.5441	0707	-0.0734	0.8955
116.7033	0708	-0.0734	0.8945
116.8707	0709	-0.0734	0.8939
117.0785	0710	-0.0734	0.8917
117.2048	0711	-0.0734	0.8954
117.3687	0712	-0.0734	0.9034
117.5355	0713	-0.0555	0.9030
117.7029	0714	-0.0555	0.9009
117.8691	0715	-0.0555	0.9010
118.0383	0716	-0.0555	0.9012
118.2028	0717	-0.0555	0.9009
118.3693	0718	-0.0555	0.9017
118.5552	0719	-0.0978	0.9006
118.7021	0720	-0.0978	0.8986
118.8994	0721	-0.0978	0.8964
119.0545	0722	-0.0978	0.8953
119.2042	0723	-0.0978	0.8952
119.3739	0724	-0.0978	0.8949
119.5360	0725	-0.3516	0.9087
119.7024	0726	-0.3516	0.9060
119.8857	0727	-0.3516	0.9043
120.0398	0728	-0.3516	0.9039
120.2222	0729	-0.3516	0.9027
120.3689	0730	-0.3516	0.9017
120.5368	0731	-0.0910	0.9020
120.7047	0732	-0.0910	0.9015
120.8725	0733	-0.0910	0.9000
121.0387	0734	-0.0910	0.8994
